user_id,movie_id,rating,genre
945,87,4,Adventure
939,61,1,Drama
662,18,4,Sci-Fi
160,81,4,Documentary
914,69,3,Action
474,53,1,Documentary
856,67,3,Sci-Fi
579,93,3,Comedy
569,69,1,Action
214,74,3,Horror
819,46,1,Sci-Fi
993,20,3,Horror
861,4,3,Sci-Fi
385,81,5,Documentary
863,22,5,Drama
621,50,2,Comedy
610,15,3,Action
723,41,1,Horror
279,53,1,Documentary
509,31,3,Adventure
463,39,2,Adventure
538,39,2,Adventure
115,48,1,Comedy
797,26,1,Drama
455,65,1,Adventure
819,62,5,Sci-Fi
158,25,3,Horror
946,62,5,Sci-Fi
318,100,3,Adventure
147,99,1,Comedy
842,67,2,Sci-Fi
211,93,1,Comedy
471,50,5,Comedy
119,1,3,Comedy
955,6,5,Drama
893,12,3,Comedy
479,6,1,Drama
534,99,3,Comedy
24,74,3,Horror
655,27,3,Sci-Fi
206,25,3,Horror
284,69,3,Action
792,57,1,Romance
280,20,2,Horror
281,15,1,Action
982,80,5,Adventure
527,14,2,Sci-Fi
556,45,5,Action
327,35,2,Horror
966,91,3,Drama
588,32,2,Comedy
73,40,5,Comedy
914,44,5,Comedy
455,7,2,Comedy
30,61,1,Drama
109,50,1,Comedy
89,55,4,Drama
184,91,5,Drama
913,76,4,Sci-Fi
632,46,3,Sci-Fi
341,26,5,Drama
81,97,4,Drama
582,17,1,Adventure
833,90,4,Sci-Fi
100,59,3,Horror
701,83,4,Horror
482,30,2,Comedy
148,79,3,Documentary
935,47,4,Horror
188,90,3,Sci-Fi
808,42,4,Romance
500,4,1,Sci-Fi
487,15,3,Action
491,60,2,Comedy
290,99,3,Comedy
619,74,2,Horror
521,14,4,Sci-Fi
838,92,1,Documentary
334,72,1,Romance
812,39,5,Adventure
473,52,5,Horror
424,31,5,Adventure
250,71,2,Action
998,62,4,Sci-Fi
68,44,2,Comedy
834,89,5,Romance
442,56,5,Romance
807,44,5,Comedy
711,31,2,Adventure
679,86,1,Horror
758,92,5,Documentary
857,63,1,Drama
607,77,4,Romance
334,72,1,Romance
842,57,2,Romance
316,52,1,Horror
613,14,5,Sci-Fi
790,49,3,Sci-Fi
507,83,1,Horror
93,28,2,Romance
909,75,1,Comedy
776,19,2,Documentary
464,69,3,Action
400,79,5,Documentary
458,26,2,Drama
698,41,3,Horror
584,87,3,Adventure
941,56,3,Romance
92,75,1,Comedy
627,66,4,Horror
868,17,3,Adventure
64,48,5,Comedy
992,7,1,Comedy
721,72,3,Romance
113,37,1,Documentary
241,56,5,Romance
404,81,3,Documentary
729,49,4,Sci-Fi
391,56,5,Romance
217,85,2,Sci-Fi
487,18,2,Sci-Fi
569,50,3,Comedy
861,54,2,Romance
296,86,2,Horror
138,2,1,Action
664,3,2,Horror
739,63,4,Drama
999,18,1,Sci-Fi
141,83,4,Horror
881,59,5,Horror
953,55,5,Drama
185,59,5,Horror
435,71,4,Action
394,46,2,Sci-Fi
191,55,5,Drama
8,74,4,Horror
868,94,2,Action
730,65,3,Adventure
421,70,5,Sci-Fi
376,5,1,Sci-Fi
582,62,3,Sci-Fi
116,75,4,Comedy
985,89,1,Romance
146,94,5,Action
880,97,3,Drama
477,67,1,Sci-Fi
536,79,1,Documentary
252,61,1,Drama
701,82,5,Drama
818,75,3,Comedy
628,7,3,Comedy
548,100,1,Adventure
481,59,5,Horror
928,61,5,Drama
752,43,4,Sci-Fi
362,38,3,Comedy
172,5,5,Sci-Fi
768,39,5,Adventure
267,8,4,Comedy
593,22,5,Drama
53,85,3,Sci-Fi
829,95,5,Comedy
28,37,4,Documentary
85,17,5,Adventure
79,36,3,Action
136,79,3,Documentary
282,33,1,Romance
760,15,5,Action
179,76,2,Sci-Fi
675,58,3,Sci-Fi
828,23,3,Adventure
802,90,2,Sci-Fi
497,24,5,Romance
883,5,3,Sci-Fi
87,19,5,Documentary
957,20,4,Horror
771,53,4,Documentary
244,85,4,Sci-Fi
744,82,2,Drama
216,74,3,Horror
56,83,3,Horror
774,15,1,Action
172,60,4,Comedy
488,39,4,Adventure
765,97,5,Drama
240,49,4,Sci-Fi
486,34,2,Romance
544,56,1,Romance
296,58,4,Sci-Fi
695,41,5,Horror
700,6,1,Drama
940,69,3,Action
980,56,5,Romance
941,84,3,Drama
344,35,3,Horror
822,13,3,Sci-Fi
671,75,4,Comedy
473,99,2,Comedy
752,87,5,Adventure
789,25,5,Horror
346,87,2,Adventure
321,71,1,Action
689,2,1,Action
13,53,1,Documentary
538,14,4,Sci-Fi
360,29,3,Comedy
258,25,1,Horror
25,80,1,Adventure
59,77,2,Romance
974,77,1,Romance
726,16,1,Sci-Fi
877,78,2,Sci-Fi
385,85,5,Sci-Fi
823,24,1,Romance
713,24,3,Romance
302,60,1,Comedy
655,59,3,Horror
788,55,3,Drama
264,21,1,Action
284,100,1,Adventure
392,50,3,Comedy
62,34,3,Romance
183,57,1,Romance
504,26,5,Drama
403,23,4,Adventure
112,19,5,Documentary
788,56,2,Romance
629,83,1,Horror
935,57,3,Romance
106,5,1,Sci-Fi
73,74,3,Horror
796,58,1,Sci-Fi
919,64,2,Documentary
669,82,1,Drama
956,5,4,Sci-Fi
273,20,3,Horror
927,51,5,Adventure
4,66,4,Horror
490,56,4,Romance
865,94,1,Action
554,29,1,Comedy
394,89,4,Romance
125,73,5,Adventure
958,46,3,Sci-Fi
699,39,4,Adventure
57,81,1,Documentary
375,69,3,Action
83,59,3,Horror
664,26,2,Drama
568,6,4,Drama
677,25,3,Horror
713,50,1,Comedy
646,89,3,Romance
499,11,4,Action
753,25,2,Horror
37,25,1,Horror
738,76,2,Sci-Fi
501,50,1,Comedy
812,70,3,Sci-Fi
512,69,4,Action
990,3,1,Horror
348,8,3,Comedy
807,93,1,Comedy
416,16,2,Sci-Fi
827,84,5,Drama
470,87,5,Adventure
153,95,5,Comedy
239,10,1,Action
754,19,4,Documentary
670,3,4,Horror
929,80,1,Adventure
249,90,2,Sci-Fi
15,23,1,Adventure
927,40,1,Comedy
468,79,2,Documentary
856,76,1,Sci-Fi
838,14,1,Sci-Fi
510,77,5,Romance
226,9,2,Adventure
437,44,4,Comedy
333,16,5,Sci-Fi
559,18,3,Sci-Fi
857,28,1,Romance
608,23,3,Adventure
65,16,3,Sci-Fi
145,97,4,Drama
173,90,3,Sci-Fi
567,22,4,Drama
250,75,1,Comedy
137,13,5,Sci-Fi
386,100,2,Adventure
17,63,1,Drama
7,1,2,Comedy
949,12,5,Comedy
909,37,4,Documentary
711,99,4,Comedy
709,17,2,Adventure
147,82,3,Drama
536,58,4,Sci-Fi
245,23,5,Adventure
709,5,5,Sci-Fi
185,92,4,Documentary
627,12,3,Comedy
357,54,1,Romance
572,31,2,Adventure
121,68,1,Romance
634,47,5,Horror
520,29,4,Comedy
789,81,2,Documentary
284,7,2,Comedy
116,20,4,Horror
510,23,2,Adventure
687,6,1,Drama
661,47,3,Horror
215,56,3,Romance
343,79,4,Documentary
45,14,1,Sci-Fi
948,69,2,Action
162,4,4,Sci-Fi
528,15,1,Action
917,31,4,Adventure
607,75,3,Comedy
430,26,3,Drama
236,100,1,Adventure
334,30,1,Comedy
243,95,4,Comedy
891,26,4,Drama
913,29,1,Comedy
483,75,4,Comedy
56,56,2,Romance
222,79,4,Documentary
183,50,3,Comedy
140,59,2,Horror
648,46,3,Sci-Fi
208,43,2,Sci-Fi
33,89,5,Romance
62,36,2,Action
114,60,4,Comedy
429,22,3,Drama
226,38,5,Comedy
161,82,5,Drama
928,22,5,Drama
994,71,2,Action
89,53,5,Documentary
501,28,5,Romance
485,60,3,Comedy
15,94,4,Action
754,32,2,Comedy
336,56,5,Romance
228,76,2,Sci-Fi
936,74,1,Horror
428,6,1,Drama
482,94,5,Action
35,55,5,Drama
404,62,1,Sci-Fi
464,64,2,Documentary
86,72,1,Romance
710,94,4,Action
973,28,2,Romance
368,38,2,Comedy
664,12,1,Comedy
492,86,3,Horror
166,91,4,Drama
879,74,5,Horror
25,59,4,Horror
791,18,4,Sci-Fi
190,48,4,Comedy
721,82,1,Drama
882,81,1,Documentary
395,89,3,Romance
544,5,3,Sci-Fi
437,97,3,Drama
715,79,5,Documentary
590,27,1,Sci-Fi
636,43,1,Sci-Fi
528,87,3,Adventure
910,7,1,Comedy
393,47,4,Horror
634,6,3,Drama
376,23,5,Adventure
722,9,5,Adventure
727,100,2,Adventure
142,43,2,Sci-Fi
553,15,4,Action
756,97,5,Drama
893,90,2,Sci-Fi
772,96,2,Drama
329,46,3,Sci-Fi
516,88,4,Adventure
284,7,1,Comedy
382,45,4,Action
498,65,5,Adventure
850,16,4,Sci-Fi
727,69,5,Action
922,38,4,Comedy
636,48,1,Comedy
193,59,1,Horror
83,51,2,Adventure
296,10,1,Action
169,36,1,Action
714,19,4,Documentary
155,27,5,Sci-Fi
975,81,1,Documentary
301,54,5,Romance
955,17,4,Adventure
356,54,4,Romance
756,83,1,Horror
299,25,1,Horror
23,30,5,Comedy
661,43,4,Sci-Fi
593,44,3,Comedy
498,76,5,Sci-Fi
863,71,4,Action
469,39,5,Adventure
136,40,2,Comedy
809,34,2,Romance
496,48,3,Comedy
789,7,2,Comedy
362,37,4,Documentary
980,22,5,Drama
947,21,5,Action
293,24,2,Romance
860,91,2,Drama
166,31,1,Adventure
43,41,5,Horror
130,57,3,Romance
379,24,2,Romance
576,91,1,Drama
682,41,3,Horror
152,48,4,Comedy
553,21,5,Action
309,16,1,Sci-Fi
415,64,2,Documentary
971,59,3,Horror
160,1,5,Comedy
1000,65,3,Adventure
663,91,3,Drama
486,38,5,Comedy
683,19,5,Documentary
747,57,3,Romance
706,15,4,Action
922,6,2,Drama
695,71,1,Action
316,4,4,Sci-Fi
633,29,4,Comedy
366,12,3,Comedy
57,78,2,Sci-Fi
598,68,2,Romance
801,99,3,Comedy
201,3,1,Horror
552,58,1,Sci-Fi
1000,66,4,Horror
200,63,3,Drama
618,78,5,Sci-Fi
967,8,3,Comedy
408,19,4,Documentary
379,50,3,Comedy
13,37,3,Documentary
360,40,4,Comedy
896,72,1,Romance
221,94,4,Action
760,54,4,Romance
296,21,4,Action
747,54,2,Romance
856,76,5,Sci-Fi
89,19,2,Documentary
311,61,5,Drama
344,9,5,Adventure
775,49,1,Sci-Fi
7,53,3,Documentary
425,23,5,Adventure
474,91,5,Drama
774,18,2,Sci-Fi
191,49,3,Sci-Fi
568,63,1,Drama
843,39,5,Adventure
312,64,5,Documentary
758,60,2,Comedy
28,1,2,Comedy
269,39,4,Adventure
128,84,3,Drama
428,23,4,Adventure
929,89,2,Romance
30,16,3,Sci-Fi
505,9,5,Adventure
764,47,5,Horror
493,73,4,Adventure
890,34,4,Romance
998,89,1,Romance
383,66,5,Horror
18,34,2,Romance
596,8,2,Comedy
328,60,2,Comedy
366,21,1,Action
280,47,4,Horror
652,46,1,Sci-Fi
297,38,5,Comedy
655,10,5,Action
199,99,2,Comedy
784,13,5,Sci-Fi
771,22,5,Drama
331,41,3,Horror
278,88,3,Adventure
99,69,5,Action
361,19,1,Documentary
141,67,3,Sci-Fi
382,100,4,Adventure
422,44,2,Comedy
105,28,2,Romance
516,29,2,Comedy
815,72,5,Romance
707,68,5,Romance
730,71,1,Action
428,59,1,Horror
120,17,1,Adventure
492,45,3,Action
708,47,2,Horror
837,57,5,Romance
536,98,3,Adventure
177,91,3,Drama
30,96,1,Drama
228,17,2,Adventure
705,30,3,Comedy
129,27,2,Sci-Fi
81,55,1,Drama
80,3,4,Horror
776,56,1,Romance
202,14,1,Sci-Fi
813,85,5,Sci-Fi
608,8,4,Comedy
122,33,1,Romance
68,39,1,Adventure
773,13,1,Sci-Fi
943,78,2,Sci-Fi
602,26,2,Drama
687,45,1,Action
93,19,3,Documentary
972,75,3,Comedy
361,21,5,Action
800,94,5,Action
248,65,5,Adventure
70,13,5,Sci-Fi
782,2,5,Action
223,92,2,Documentary
988,37,2,Documentary
924,97,5,Drama
5,93,1,Comedy
947,28,5,Romance
872,91,4,Drama
376,90,5,Sci-Fi
190,57,1,Romance
186,46,4,Sci-Fi
435,28,5,Romance
234,53,1,Documentary
780,41,1,Horror
478,15,5,Action
140,64,3,Documentary
722,37,5,Documentary
740,6,1,Drama
336,64,1,Documentary
395,37,4,Documentary
615,95,3,Comedy
704,57,2,Romance
568,53,3,Documentary
876,55,2,Drama
878,9,4,Adventure
962,87,3,Adventure
184,2,4,Action
689,14,4,Sci-Fi
449,67,1,Sci-Fi
123,19,4,Documentary
411,89,5,Romance
105,95,2,Comedy
67,47,2,Horror
347,26,5,Drama
865,52,1,Horror
239,55,4,Drama
286,98,5,Adventure
608,35,4,Horror
365,61,5,Drama
973,52,4,Horror
524,36,2,Action
787,59,1,Horror
126,33,4,Romance
510,30,2,Comedy
31,13,1,Sci-Fi
851,9,4,Adventure
695,4,2,Sci-Fi
392,78,3,Sci-Fi
157,39,5,Adventure
639,13,1,Sci-Fi
677,97,5,Drama
786,64,4,Documentary
207,38,4,Comedy
503,65,3,Adventure
556,44,5,Comedy
560,3,1,Horror
441,16,4,Sci-Fi
461,41,4,Horror
454,59,1,Horror
34,23,5,Adventure
676,100,3,Adventure
906,91,2,Drama
504,56,2,Romance
320,92,4,Documentary
500,98,1,Adventure
583,87,4,Adventure
676,71,5,Action
586,61,4,Drama
576,21,5,Action
58,51,3,Adventure
507,76,4,Sci-Fi
632,87,3,Adventure
785,37,3,Documentary
63,4,5,Sci-Fi
47,17,3,Adventure
358,95,5,Comedy
28,98,3,Adventure
390,13,4,Sci-Fi
354,46,4,Sci-Fi
360,8,2,Comedy
254,31,3,Adventure
607,11,1,Action
890,40,1,Comedy
346,22,1,Drama
552,42,1,Romance
472,85,4,Sci-Fi
582,66,4,Horror
274,3,4,Horror
603,3,3,Horror
387,74,4,Horror
331,74,1,Horror
828,63,1,Drama
708,87,2,Adventure
345,64,5,Documentary
831,98,3,Adventure
171,79,3,Documentary
373,56,2,Romance
509,82,1,Drama
861,69,2,Action
295,34,1,Romance
305,74,4,Horror
824,29,5,Comedy
761,12,5,Comedy
98,76,3,Sci-Fi
280,9,5,Adventure
821,68,4,Romance
438,27,3,Sci-Fi
815,10,3,Action
517,39,4,Adventure
680,70,3,Sci-Fi
205,54,4,Romance
258,80,5,Adventure
465,86,5,Horror
185,3,5,Horror
884,24,5,Romance
512,28,4,Romance
275,82,5,Drama
829,79,4,Documentary
958,73,1,Adventure
535,26,3,Drama
474,19,2,Documentary
155,96,3,Drama
865,56,4,Romance
327,9,2,Adventure
867,53,3,Documentary
844,37,2,Documentary
263,88,5,Adventure
242,52,2,Horror
117,20,2,Horror
29,32,3,Comedy
476,63,5,Drama
447,55,1,Drama
207,21,3,Action
140,4,3,Sci-Fi
809,36,5,Action
181,83,1,Horror
987,93,4,Comedy
802,3,1,Horror
881,11,3,Action
617,39,1,Adventure
923,53,3,Documentary
688,85,1,Sci-Fi
407,93,2,Comedy
242,15,5,Action
753,65,1,Adventure
535,86,5,Horror
973,100,5,Adventure
258,64,1,Documentary
244,77,1,Romance
792,41,3,Horror
853,75,4,Comedy
826,96,2,Drama
958,55,2,Drama
148,14,2,Sci-Fi
220,36,4,Action
419,33,5,Romance
58,63,5,Drama
384,90,1,Sci-Fi
325,70,4,Sci-Fi
487,88,2,Adventure
987,36,2,Action
372,61,3,Drama
842,40,1,Comedy
661,78,1,Sci-Fi
862,95,1,Comedy
708,86,2,Horror
260,71,4,Action
317,82,3,Drama
925,88,1,Adventure
548,31,4,Adventure
398,2,4,Action
950,33,3,Romance
93,97,2,Drama
305,27,2,Sci-Fi
938,57,3,Romance
901,99,4,Comedy
809,5,3,Sci-Fi
888,11,4,Action
483,95,4,Comedy
949,43,4,Sci-Fi
898,13,2,Sci-Fi
716,34,5,Romance
68,46,4,Sci-Fi
617,94,5,Action
756,42,4,Romance
712,4,1,Sci-Fi
657,83,2,Horror
646,57,2,Romance
4,52,2,Horror
644,40,3,Comedy
590,11,1,Action
162,32,5,Comedy
731,99,2,Comedy
868,77,4,Romance
812,41,4,Horror
490,95,2,Comedy
267,23,5,Adventure
847,42,3,Romance
204,11,4,Action
377,24,4,Romance
898,49,5,Sci-Fi
230,3,1,Horror
946,72,5,Romance
642,30,1,Comedy
998,60,2,Comedy
269,90,2,Sci-Fi
51,52,5,Horror
440,77,3,Romance
153,12,3,Comedy
175,73,1,Adventure
15,92,5,Documentary
446,99,4,Comedy
848,87,4,Adventure
122,29,2,Comedy
196,35,3,Horror
765,64,4,Documentary
134,56,2,Romance
615,28,3,Romance
745,87,2,Adventure
429,24,4,Romance
812,19,1,Documentary
298,34,2,Romance
633,58,2,Sci-Fi
379,75,4,Comedy
88,2,4,Action
137,42,4,Romance
704,28,4,Romance
726,55,5,Drama
263,10,1,Action
571,8,1,Comedy
341,31,4,Adventure
931,46,5,Sci-Fi
962,86,5,Horror
727,96,1,Drama
6,33,5,Romance
635,49,3,Sci-Fi
405,86,3,Horror
136,72,1,Romance
595,23,3,Adventure
174,65,4,Adventure
953,44,4,Comedy
136,12,3,Comedy
728,68,4,Romance
146,34,1,Romance
321,6,2,Drama
512,36,3,Action
949,56,3,Romance
925,34,5,Romance
850,98,3,Adventure
530,41,4,Horror
915,22,3,Drama
755,63,2,Drama
570,85,4,Sci-Fi
55,25,2,Horror
56,30,2,Comedy
37,61,3,Drama
168,91,4,Drama
447,15,4,Action
42,57,3,Romance
727,72,4,Romance
469,64,1,Documentary
867,93,2,Comedy
127,45,1,Action
209,37,2,Documentary
855,22,5,Drama
843,35,5,Horror
913,85,5,Sci-Fi
218,75,1,Comedy
539,99,5,Comedy
185,54,1,Romance
253,99,4,Comedy
694,13,3,Sci-Fi
27,37,1,Documentary
404,48,5,Comedy
952,14,3,Sci-Fi
158,4,1,Sci-Fi
472,91,4,Drama
465,81,3,Documentary
609,85,1,Sci-Fi
338,6,5,Drama
974,58,3,Sci-Fi
971,94,5,Action
133,28,1,Romance
821,83,3,Horror
331,8,1,Comedy
561,78,4,Sci-Fi
95,52,3,Horror
183,31,4,Adventure
92,3,2,Horror
167,50,4,Comedy
292,83,2,Horror
124,39,4,Adventure
821,56,3,Romance
926,88,5,Adventure
135,46,1,Sci-Fi
853,48,5,Comedy
205,63,4,Drama
907,50,4,Comedy
275,73,5,Adventure
434,12,4,Comedy
831,48,5,Comedy
191,56,4,Romance
96,6,5,Drama
350,60,2,Comedy
664,88,2,Adventure
954,64,5,Documentary
645,83,5,Horror
86,38,4,Comedy
448,11,4,Action
308,20,2,Horror
701,39,2,Adventure
536,55,3,Drama
583,7,5,Comedy
79,6,5,Drama
111,66,4,Horror
423,13,4,Sci-Fi
677,93,5,Comedy
833,33,3,Romance
261,75,1,Comedy
788,65,1,Adventure
117,95,4,Comedy
184,24,4,Romance
47,11,4,Action
898,91,3,Drama
322,76,4,Sci-Fi
776,86,4,Horror
639,34,3,Romance
990,24,2,Romance
190,11,5,Action
266,87,1,Adventure
445,69,1,Action
6,51,1,Adventure
14,22,4,Drama
472,89,4,Romance
890,85,5,Sci-Fi
744,63,3,Drama
634,79,3,Documentary
708,87,4,Adventure
824,39,1,Adventure
129,18,1,Sci-Fi
196,15,1,Action
713,25,1,Horror
215,62,2,Sci-Fi
666,31,4,Adventure
863,81,5,Documentary
196,12,3,Comedy
789,60,2,Comedy
486,55,1,Drama
120,22,2,Drama
757,90,4,Sci-Fi
987,63,4,Drama
21,58,5,Sci-Fi
249,26,3,Drama
584,51,1,Adventure
342,2,1,Action
646,92,4,Documentary
426,64,5,Documentary
611,94,5,Action
298,5,4,Sci-Fi
410,63,5,Drama
606,93,5,Comedy
958,87,4,Adventure
238,92,1,Documentary
541,3,4,Horror
591,41,5,Horror
66,35,4,Horror
911,61,1,Drama
507,80,3,Adventure
460,90,4,Sci-Fi
22,21,3,Action
744,25,4,Horror
353,57,2,Romance
520,29,5,Comedy
931,88,3,Adventure
944,78,4,Sci-Fi
135,38,4,Comedy
983,54,3,Romance
816,61,2,Drama
637,27,3,Sci-Fi
708,96,1,Drama
684,62,2,Sci-Fi
178,26,2,Drama
621,63,1,Drama
813,54,4,Romance
311,31,2,Adventure
571,7,1,Comedy
368,34,3,Romance
694,21,2,Action
848,65,1,Adventure
827,9,3,Adventure
441,15,5,Action
233,16,5,Sci-Fi
230,63,3,Drama
349,46,1,Sci-Fi
789,72,3,Romance
918,20,5,Horror
619,86,1,Horror
724,7,4,Comedy
819,59,1,Horror
999,14,5,Sci-Fi
625,14,5,Sci-Fi
43,65,1,Adventure
172,81,1,Documentary
892,27,3,Sci-Fi
161,94,3,Action
726,57,5,Romance
511,94,1,Action
158,83,3,Horror
343,18,1,Sci-Fi
869,26,4,Drama
993,54,1,Romance
252,61,3,Drama
294,65,2,Adventure
88,35,3,Horror
733,97,4,Drama
370,81,2,Documentary
156,97,5,Drama
432,30,2,Comedy
822,55,4,Drama
941,53,4,Documentary
975,67,3,Sci-Fi
967,4,4,Sci-Fi
150,99,1,Comedy
735,67,1,Sci-Fi
87,44,3,Comedy
412,99,2,Comedy
445,8,4,Comedy
778,5,2,Sci-Fi
925,74,1,Horror
647,92,5,Documentary
997,38,4,Comedy
412,88,5,Adventure
895,39,3,Adventure
932,45,1,Action
847,36,5,Action
626,19,4,Documentary
457,83,2,Horror
909,70,5,Sci-Fi
808,80,4,Adventure
715,45,4,Action
795,26,3,Drama
87,5,5,Sci-Fi
343,50,2,Comedy
533,70,3,Sci-Fi
219,12,5,Comedy
566,40,5,Comedy
349,97,2,Drama
24,4,5,Sci-Fi
607,34,2,Romance
853,100,3,Adventure
744,55,5,Drama
114,94,1,Action
862,48,3,Comedy
643,65,3,Adventure
127,7,1,Comedy
460,39,5,Adventure
755,1,4,Comedy
348,31,5,Adventure
580,92,5,Documentary
865,77,2,Romance
359,39,3,Adventure
683,92,5,Documentary
689,18,4,Sci-Fi
533,95,2,Comedy
108,42,5,Romance
597,25,3,Horror
466,13,2,Sci-Fi
729,55,4,Drama
84,12,1,Comedy
436,17,4,Adventure
220,58,1,Sci-Fi
379,87,5,Adventure
413,76,5,Sci-Fi
532,100,4,Adventure
893,34,5,Romance
511,82,4,Drama
451,89,4,Romance
750,54,2,Romance
148,65,2,Adventure
497,92,4,Documentary
133,91,5,Drama
884,68,1,Romance
712,28,4,Romance
485,5,2,Sci-Fi
967,72,3,Romance
944,16,5,Sci-Fi
873,53,1,Documentary
124,48,5,Comedy
297,6,5,Drama
157,16,3,Sci-Fi
313,48,3,Comedy
302,63,1,Drama
811,19,2,Documentary
803,76,4,Sci-Fi
50,40,3,Comedy
221,24,4,Romance
3,16,5,Sci-Fi
358,9,1,Adventure
428,62,5,Sci-Fi
318,73,4,Adventure
922,44,4,Comedy
487,93,5,Comedy
136,98,2,Adventure
517,82,4,Drama
780,58,4,Sci-Fi
153,94,3,Action
92,80,5,Adventure
420,50,2,Comedy
922,51,3,Adventure
554,6,4,Drama
754,36,1,Action
887,22,1,Drama
586,81,3,Documentary
575,83,1,Horror
660,72,1,Romance
198,80,5,Adventure
591,97,1,Drama
981,73,5,Adventure
194,97,4,Drama
515,3,1,Horror
675,69,2,Action
986,3,3,Horror
806,27,2,Sci-Fi
850,91,5,Drama
455,11,5,Action
622,42,4,Romance
604,6,4,Drama
883,3,3,Horror
448,24,4,Romance
25,68,3,Romance
392,33,1,Romance
118,13,5,Sci-Fi
173,37,2,Documentary
188,33,1,Romance
158,40,4,Comedy
695,22,1,Drama
630,42,2,Romance
28,92,1,Documentary
306,50,1,Comedy
328,19,4,Documentary
915,42,3,Romance
385,16,1,Sci-Fi
208,31,5,Adventure
601,31,4,Adventure
521,97,5,Drama
395,15,3,Action
63,41,4,Horror
567,53,1,Documentary
496,4,4,Sci-Fi
649,30,1,Comedy
276,71,5,Action
692,13,2,Sci-Fi
782,72,2,Romance
312,73,4,Adventure
457,11,5,Action
209,19,3,Documentary
554,22,2,Drama
551,55,5,Drama
463,6,1,Drama
833,60,5,Comedy
297,84,2,Drama
1,8,4,Comedy
280,77,3,Romance
860,88,4,Adventure
360,81,2,Documentary
600,66,3,Horror
47,21,5,Action
577,9,3,Adventure
92,51,1,Adventure
851,18,5,Sci-Fi
287,56,2,Romance
626,65,3,Adventure
906,88,3,Adventure
651,34,4,Romance
280,32,3,Comedy
350,27,4,Sci-Fi
983,77,3,Romance
17,89,2,Romance
662,1,5,Comedy
488,1,1,Comedy
689,23,4,Adventure
570,90,4,Sci-Fi
781,51,5,Adventure
84,84,1,Drama
552,4,4,Sci-Fi
689,16,3,Sci-Fi
996,49,5,Sci-Fi
367,50,2,Comedy
860,99,1,Comedy
128,60,3,Comedy
959,25,4,Horror
10,29,1,Comedy
777,36,3,Action
197,12,5,Comedy
641,39,2,Adventure
240,64,3,Documentary
38,36,4,Action
927,91,5,Drama
215,1,2,Comedy
841,82,4,Drama
114,36,5,Action
513,64,2,Documentary
566,25,5,Horror
689,88,5,Adventure
579,23,1,Adventure
603,17,1,Adventure
131,34,5,Romance
877,30,5,Comedy
747,36,2,Action
869,87,1,Adventure
994,89,5,Romance
630,33,5,Romance
905,59,1,Horror
961,55,1,Drama
875,42,4,Romance
865,53,3,Documentary
125,88,5,Adventure
478,64,3,Documentary
530,98,1,Adventure
906,93,2,Comedy
49,36,4,Action
546,58,3,Sci-Fi
6,51,2,Adventure
343,11,5,Action
828,4,2,Sci-Fi
707,55,1,Drama
940,32,2,Comedy
169,43,3,Sci-Fi
65,81,1,Documentary
29,62,4,Sci-Fi
828,4,5,Sci-Fi
817,81,3,Documentary
861,33,2,Romance
111,61,2,Drama
982,44,1,Comedy
842,43,5,Sci-Fi
814,31,1,Adventure
795,77,5,Romance
450,98,1,Adventure
641,58,5,Sci-Fi
128,11,1,Action
939,5,4,Sci-Fi
321,89,1,Romance
802,17,1,Adventure
942,57,1,Romance
309,79,4,Documentary
68,14,1,Sci-Fi
573,7,3,Comedy
871,49,4,Sci-Fi
99,80,4,Adventure
239,77,5,Romance
11,59,4,Horror
476,55,5,Drama
635,13,3,Sci-Fi
667,87,1,Adventure
465,67,3,Sci-Fi
602,25,1,Horror
106,2,5,Action
731,9,5,Adventure
809,25,5,Horror
130,82,5,Drama
263,46,4,Sci-Fi
493,93,5,Comedy
456,24,2,Romance
141,6,1,Drama
131,40,5,Comedy
447,66,3,Horror
319,75,5,Comedy
795,19,2,Documentary
481,40,5,Comedy
352,38,3,Comedy
994,2,5,Action
601,85,2,Sci-Fi
59,31,5,Adventure
839,72,1,Romance
433,45,2,Action
1000,26,2,Drama
805,9,3,Adventure
194,86,4,Horror
712,89,4,Romance
615,89,3,Romance
873,75,5,Comedy
987,43,5,Sci-Fi
307,54,3,Romance
167,14,4,Sci-Fi
898,6,4,Drama
225,1,2,Comedy
710,30,4,Comedy
639,28,2,Romance
493,95,3,Comedy
827,95,4,Comedy
211,52,2,Horror
846,1,3,Comedy
11,10,3,Action
31,72,1,Romance
146,38,4,Comedy
200,81,5,Documentary
935,98,3,Adventure
45,4,2,Sci-Fi
203,37,2,Documentary
225,34,2,Romance
348,71,2,Action
183,26,1,Drama
181,34,1,Romance
22,87,2,Adventure
389,84,1,Drama
347,27,3,Sci-Fi
468,31,3,Adventure
829,48,2,Comedy
964,68,5,Romance
903,56,1,Romance
122,19,2,Documentary
814,25,2,Horror
546,49,3,Sci-Fi
326,77,4,Romance
652,32,1,Comedy
782,79,5,Documentary
194,69,3,Action
809,20,3,Horror
254,7,3,Comedy
894,17,5,Adventure
992,75,4,Comedy
215,94,1,Action
804,61,5,Drama
67,22,5,Drama
398,97,5,Drama
384,64,5,Documentary
476,23,3,Adventure
730,48,5,Comedy
712,62,4,Sci-Fi
486,35,5,Horror
411,82,5,Drama
666,5,2,Sci-Fi
225,26,4,Drama
884,31,4,Adventure
224,40,4,Comedy
911,49,5,Sci-Fi
